u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,geometry,lanes,ref,junction,width,bridge,access,tunnel,service,est_width
4740701182,4621519022,0,98497796,tertiary,20 mph,Cotham Road,False,True,72.67208244831164,"LINESTRING (-2.6012614 51.4624374, -2.6020303 51.4623657, -2.6023006 51.4623496)",,,,,,,,,
4740701182,4740701178,0,481124800,service,,,False,False,19.294926340302084,"LINESTRING (-2.6012614 51.4624374, -2.6012815 51.4625094, -2.6012921 51.4625389, -2.6013149 51.4625628, -2.6013451 51.4625732, -2.6013773 51.4625791)",,,,,,,,,
4740701184,4740701186,0,481124802,track,,,False,True,14.88432846236596,"LINESTRING (-2.6000952 51.4627638, -2.6000067 51.4627571, -2.5998822 51.4627463)",,,,,,,,,
4740701186,293246367,0,145292593,residential,,Hartfield Avenue,False,False,6.7572293731851865,"LINESTRING (-2.5998822 51.4627463, -2.5998727 51.4627225, -2.5998559 51.4626878)",,,,,,,,,
4740701186,10681799804,0,145292593,residential,,Hartfield Avenue,False,True,58.21209674619597,"LINESTRING (-2.5998822 51.4627463, -2.5998827 51.4627636, -2.5998521 51.4628085, -2.5994587 51.4631468, -2.5994379 51.4631843)",,,,,,,,,
4740701186,4740701184,0,481124802,track,,,False,False,14.88432846236596,"LINESTRING (-2.5998822 51.4627463, -2.6000067 51.4627571, -2.6000952 51.4627638)",,,,,,,,,
4765573944,4765573947,0,4308343,unclassified,20 mph,Great George Street,False,False,22.526541913332704,"LINESTRING (-2.6038098 51.4537745, -2.604061 51.4536459)",,,,,,,,,
4765573944,4765573947,1,483814474,service,,,False,True,42.53970017939583,"LINESTRING (-2.6038098 51.4537745, -2.6038909 51.4538387, -2.6039204 51.4538406, -2.6041451 51.453729, -2.604147 51.4537069, -2.604061 51.4536459)",,,,,,,,,
4765573944,26070233,0,4308343,unclassified,20 mph,Great George Street,False,True,68.8656410923958,"LINESTRING (-2.6038098 51.4537745, -2.6034261 51.4539709, -2.6030418 51.4541676)",,,,,,,,,
4765573947,26070234,0,4308343,unclassified,20 mph,Great George Street,False,False,37.88837677072072,"LINESTRING (-2.604061 51.4536459, -2.6044835 51.4534296)",,,,,,,,,
4765573947,4765573944,0,4308343,unclassified,20 mph,Great George Street,False,True,22.526541913332704,"LINESTRING (-2.604061 51.4536459, -2.6038098 51.4537745)",,,,,,,,,
4765573947,4765573944,1,483814474,service,,,False,False,42.53970017939583,"LINESTRING (-2.604061 51.4536459, -2.604147 51.4537069, -2.6041451 51.453729, -2.6039204 51.4538406, -2.6038909 51.4538387, -2.6038098 51.4537745)",,,,,,,,,
4765573948,982935335,0,483814476,service,,,False,False,37.162505004517456,"LINESTRING (-2.6055404 51.4541983, -2.6056226 51.4542668, -2.6057979 51.4544902)",,,,,,,,,
4773779115,4688614009,0,562883781,primary,20 mph,St Augustine's Parade,False,False,8.199147046741738,"LINESTRING (-2.5977405 51.4536191, -2.5977593 51.4535463)",,A38,,,,,,,
4773779115,1108336044,0,"[33129914, 173587174, 38966223]",primary,20 mph,"[""Saint Augustine's Parade"", ""St Augustine's Parade"", 'Colston Avenue']",False,True,56.47396208529327,"LINESTRING (-2.5977405 51.4536191, -2.5977178 51.4536998, -2.5976758 51.4538605, -2.5976652 51.4539011, -2.5976137 51.4540228, -2.5975586 51.4541126)",2,A38,,,,,,,
4773779115,5410295533,0,"[1363312022, 1363312023]",cycleway,,,False,False,24.210652022480062,"LINESTRING (-2.5977405 51.4536191, -2.5976076 51.4536067, -2.5973932 51.4535965)",,,,,,,,,
4773779115,5410295535,0,"[177212289, 1363312023]",cycleway,,,False,True,56.644448159819014,"LINESTRING (-2.5977405 51.4536191, -2.59782 51.4536259, -2.5978616 51.4536294, -2.597828 51.4537311, -2.5978177 51.4537813, -2.5978156 51.4538124, -2.5978183 51.4538425, -2.5978255 51.4538654, -2.5978343 51.4538878, -2.5979219 51.45405)",,,,,,,,,
4773779116,975865762,0,484626174,secondary,20 mph,Baldwin Street Link,False,True,20.184534947644206,"LINESTRING (-2.5974019 51.453515, -2.5971132 51.4534908)",2,,,,,,,,
4773779116,4688614009,0,562883780,secondary,20 mph,Baldwin Street Link,False,False,25.008018465619966,"LINESTRING (-2.5974019 51.453515, -2.5977593 51.4535463)",2,,,,,,,,
4773779116,5410295533,0,"[822231396, 1364293127]",cycleway,,,False,False,9.096290917815086,"LINESTRING (-2.5974019 51.453515, -2.5973947 51.4535489, -2.5973932 51.4535965)",,,,,,,,,
4773779116,5410382639,0,"[1364293128, 822231396]",cycleway,,,False,True,7.549726940746028,"LINESTRING (-2.5974019 51.453515, -2.5974115 51.4534822, -2.5974214 51.4534482)",,,,,,,,,
4858273893,4858273896,0,"[493982088, 493982089, 493982090]",service,,,False,True,30.17812007316533,"LINESTRING (-2.6070656 51.4626389, -2.6070435 51.4626132, -2.6069706 51.4625287, -2.6068595 51.4623998)",,,,,,,building_passage,,
4858273896,26149478,0,4315791,residential,20 mph,West Park,True,False,58.51777876161358,"LINESTRING (-2.6068595 51.4623998, -2.6061316 51.4626668)",,,,,,,,,
4858273896,4858273893,0,"[493982088, 493982089, 493982090]",service,,,False,False,30.178120073165335,"LINESTRING (-2.6068595 51.4623998, -2.6069706 51.4625287, -2.6070435 51.4626132, -2.6070656 51.4626389)",,,,,,,building_passage,,
4906713452,4906713454,0,499391181,service,,,False,True,15.93076301740479,"LINESTRING (-2.5952885 51.4493096, -2.5953057 51.4493104, -2.5953269 51.4493113, -2.5953098 51.4494301)",,,,,,,,,
4906713454,2074636589,0,4002740,tertiary,20 mph,The Grove,False,False,17.081536179174872,"LINESTRING (-2.5953098 51.4494301, -2.5950648 51.4494132)",3,,,,,,,,
4906713454,17408667,0,4002740,tertiary,20 mph,The Grove,False,True,103.48787843421573,"LINESTRING (-2.5953098 51.4494301, -2.5964799 51.4495104, -2.5967952 51.4495254)",3,,,,,,,,
4906713454,4906713452,0,499391181,service,,,False,False,15.93076301740479,"LINESTRING (-2.5953098 51.4494301, -2.5953269 51.4493113, -2.5953057 51.4493104, -2.5952885 51.4493096)",,,,,,,,,
4906713455,4906713458,0,4002740,tertiary,20 mph,The Grove,False,False,13.41666234192307,"LINESTRING (-2.5942065 51.4493553, -2.594014 51.4493424)",3,,,,,,,,
4906713455,4906713456,0,499391182,service,,,False,True,7.445845705784773,"LINESTRING (-2.5942065 51.4493553, -2.5942191 51.4494218)",,,,,,,,,
4906713455,2074636589,0,4002740,tertiary,20 mph,The Grove,False,True,59.82542736126296,"LINESTRING (-2.5942065 51.4493553, -2.5948614 51.4493993, -2.5950648 51.4494132)",3,,,,,,,,
4906713456,4906713455,0,499391182,service,,,False,False,7.445845705784773,"LINESTRING (-2.5942191 51.4494218, -2.5942065 51.4493553)",,,,,,,,,
4906713457,4906713458,0,499391184,service,,,False,True,7.369477100240121,"LINESTRING (-2.5940253 51.4494083, -2.594014 51.4493424)",,,,,,,,,
4906713458,4906713461,0,4002740,tertiary,20 mph,The Grove,False,False,17.947495376982523,"LINESTRING (-2.594014 51.4493424, -2.5937565 51.4493251)",3,,,,,,,,
4906713458,4906713455,0,4002740,tertiary,20 mph,The Grove,False,True,13.41666234192307,"LINESTRING (-2.594014 51.4493424, -2.5942065 51.4493553)",3,,,,,,,,
4906713458,4906713457,0,499391184,service,,,False,False,7.369477100240121,"LINESTRING (-2.594014 51.4493424, -2.5940253 51.4494083)",,,,,,,,,
4906713460,4906713461,0,499391185,service,,,False,True,28.364148281888802,"LINESTRING (-2.5937959 51.4490712, -2.5937664 51.4492612, -2.5937565 51.4493251)",,,,,,,,,
4906713461,4906713458,0,4002740,tertiary,20 mph,The Grove,False,True,17.947495376982523,"LINESTRING (-2.5937565 51.4493251, -2.594014 51.4493424)",3,,,,,,,,
4906713461,4906713460,0,499391185,service,,,False,False,28.364148281888802,"LINESTRING (-2.5937565 51.4493251, -2.5937664 51.4492612, -2.5937959 51.4490712)",,,,,,,,,
5006106424,280010298,0,27429917,trunk_link,20 mph,Ashmead Way,True,False,14.559883710316317,"LINESTRING (-2.6221237 51.4475337, -2.6221821 51.4475642, -2.6222846 51.4476179)",,,,,yes,,,,
5006106424,5006106427,0,"[512064360, 512064362]",cycleway,,,False,False,182.92931872776495,"LINESTRING (-2.6221237 51.4475337, -2.6203608 51.4472927, -2.6195461 51.4471791)",,,,2,yes,,,,
5006106427,6240370201,0,512064362,cycleway,,,False,False,29.799077730520086,"LINESTRING (-2.6195461 51.4471791, -2.6194392 51.447176, -2.6191163 51.4471805)",,,,2,,,,,
5006106427,5006106424,0,"[512064360, 512064362]",cycleway,,,False,True,182.92931872776495,"LINESTRING (-2.6195461 51.4471791, -2.6203608 51.4472927, -2.6221237 51.4475337)",,,,2,yes,,,,
5041068184,1673231636,0,822229383,pedestrian,,Farrs Lane,False,False,4.30209690944667,"LINESTRING (-2.5967593 51.4499623, -2.5966981 51.4499558)",,,,,,,,,
5041068184,5041068186,0,"[154857352, 297966384, 157270968]","['service', 'cycleway', 'pedestrian']",,"['Farrs Lane', 'Narrow Quay']",False,"[False, True]",209.9105718657426,"LINESTRING (-2.5967593 51.4499623, -2.5969295 51.4499762, -2.5973833 51.4500106, -2.5975061 51.4500228, -2.5976516 51.4491172, -2.5970717 51.4490653, -2.5968806 51.4490697, -2.5968424 51.4490667)",,,,,,,,,
5041068184,5041068186,1,516387494,cycleway,,,False,True,101.8592899934386,"LINESTRING (-2.5967593 51.4499623, -2.5968521 51.4497414, -2.5968901 51.4496213, -2.5969098 51.4495454, -2.5969221 51.4494848, -2.5969196 51.4493968, -2.5969159 51.4493281, -2.5968643 51.4492731, -2.5968424 51.4490667)",,,,,,,,,
5041068184,5874434841,0,822229384,cycleway,,,False,False,47.5555493673498,"LINESTRING (-2.5967593 51.4499623, -2.5967852 51.4500204, -2.5966885 51.4503828)",,,,,,,,,
5041068186,279343253,0,564393466,cycleway,,,False,False,4.990354403620352,"LINESTRING (-2.5968424 51.4490667, -2.5967708 51.4490619)",,,,,,,,,
5041068186,4239199049,0,"[83807529, 83807531, 83807526]",cycleway,,Prince Street Bridge,False,"[False, True]",78.48381957626147,"LINESTRING (-2.5968424 51.4490667, -2.5967685 51.4487606, -2.5967599 51.448505, -2.5967751 51.4483647)",,,,2,movable,yes,,,
5041068186,5041068184,0,"[297966384, 154857352, 157270968]","['service', 'cycleway', 'pedestrian']",,"['Farrs Lane', 'Narrow Quay']",False,"[False, True]",209.9105718657426,"LINESTRING (-2.5968424 51.4490667, -2.5968806 51.4490697, -2.5970717 51.4490653, -2.5976516 51.4491172, -2.5975061 51.4500228, -2.5973833 51.4500106, -2.5969295 51.4499762, -2.5967593 51.4499623)",,,,,,,,,
5041068186,5041068184,1,516387494,cycleway,,,False,False,101.8592899934386,"LINESTRING (-2.5968424 51.4490667, -2.5968643 51.4492731, -2.5969159 51.4493281, -2.5969196 51.4493968, -2.5969221 51.4494848, -2.5969098 51.4495454, -2.5968901 51.4496213, -2.5968521 51.4497414, -2.5967593 51.4499623)",,,,,,,,,
5065093356,2892455910,0,3552330,primary,20 mph,Whiteladies Road,False,False,5.9287459942572545,"LINESTRING (-2.60891 51.4582312, -2.6089043 51.4582844)",2,A4018,,,,,,,
5065093356,5519467272,0,3552330,primary,20 mph,Whiteladies Road,False,True,2.373809991297951,"LINESTRING (-2.60891 51.4582312, -2.6089123 51.4582099)",2,A4018,,,,,,,
5065093356,1970089908,0,"[1115818509, 519439607]",service,,,False,False,53.53636266595478,"LINESTRING (-2.60891 51.4582312, -2.6087782 51.4582178, -2.6087406 51.4582094, -2.6087219 51.4581944, -2.6086991 51.4581627, -2.6086535 51.457983, -2.6086642 51.4579613, -2.6086977 51.4579329, -2.608812 51.457897)",,,,,,,,,
5083926406,2076171033,0,197368591,service,,,False,False,22.674845102359555,"LINESTRING (-2.5950874 51.449216, -2.5950986 51.4490122)",,,,,,,,parking_aisle,
5083926406,2076171029,0,197368591,service,,,False,True,4.561783659356487,"LINESTRING (-2.5950874 51.449216, -2.5950851 51.449257)",,,,,,,,parking_aisle,
5083926406,2074636582,0,563926029,service,,,False,True,31.699433985269877,"LINESTRING (-2.5950874 51.449216, -2.5951676 51.4491692, -2.5952331 51.4491529, -2.5952551 51.4491516, -2.5953288 51.4491472, -2.5954369 51.4491563, -2.5955023 51.4491748)",,,,,,,,parking_aisle,
5156146590,1692451170,0,157014812,unclassified,20 mph,Pipe Lane,False,True,84.59831885656205,"LINESTRING (-2.5980994 51.4542563, -2.5981354 51.4542465, -2.5981682 51.454241, -2.59821 51.4542366, -2.5982517 51.4542345, -2.5982891 51.4542346, -2.5983219 51.4542367, -2.5983567 51.4542412, -2.5984805 51.4542681, -2.5986447 51.4543074, -2.5987615 51.4543414, -2.5988144 51.4543585, -2.5988651 51.4543782, -2.5989293 51.4544078, -2.5990176 51.4544607, -2.5991508 51.4545536)",,,,,,,,,
5156146590,1692451164,0,561846112,unclassified,20 mph,Pipe Lane,False,False,12.60562138239551,"LINESTRING (-2.5980994 51.4542563, -2.5980742 51.4542703, -2.5980544 51.4542846, -2.5979933 51.4543474)",,,,,,,,,
5156146590,5410295535,0,"[1363312024, 177212289]",cycleway,,,False,False,26.028820347346873,"LINESTRING (-2.5980994 51.4542563, -2.5980759 51.4542283, -2.5979219 51.45405)",,,,,,,,,
5211305713,5211305714,0,538382700,service,,,False,True,3.8893585479913706,"LINESTRING (-2.5982155 51.4617204, -2.5981932 51.4616883)",,,,,,,,,
5211305714,21309760,0,4315928,residential,20 mph,Henrietta Street,False,False,25.165998359805904,"LINESTRING (-2.5981932 51.4616883, -2.5978486 51.4617599)",,,,,,,,,
5211305714,26167352,0,4315928,residential,20 mph,Henrietta Street,False,True,76.08483504724678,"LINESTRING (-2.5981932 51.4616883, -2.5992039 51.4614206)",,,,,,,,,
5211305714,5211305713,0,538382700,service,,,False,False,3.8893585479913706,"LINESTRING (-2.5981932 51.4616883, -2.5982155 51.4617204)",,,,,,,,,
5211306824,21309758,0,1351801042,tertiary,,Cotham Road South,False,False,13.352262583608882,"LINESTRING (-2.5973395 51.4632444, -2.5972457 51.4633493)",2,,,,,,,,
5211306824,21659883,0,4019354,tertiary,,Cotham Road South,False,True,116.9704292746191,"LINESTRING (-2.5973395 51.4632444, -2.5976211 51.4629146, -2.5977011 51.4627855, -2.5977299 51.4626869, -2.5977681 51.462314, -2.5977766 51.4622481)",2,,,,,,,,
5211306824,1214768525,0,538382702,tertiary,20 mph,Cotham Road,True,False,19.40085343778096,"LINESTRING (-2.5973395 51.4632444, -2.5974409 51.4632716, -2.5976101 51.4632793)",,,,,,,,,
5223768382,5223768383,0,539908449,service,,The Courtyard,False,True,49.366003945529755,"LINESTRING (-2.6108448 51.4635914, -2.6114792 51.4633892)",,,,,,,,,
5223768383,26150473,0,539908448,service,,The Courtyard,False,False,61.12670681192557,"LINESTRING (-2.6114792 51.4633892, -2.6110073 51.4629247)",,,,,,,,,
5223768383,5223768382,0,539908449,service,,The Courtyard,False,False,49.366003945529755,"LINESTRING (-2.6114792 51.4633892, -2.6108448 51.4635914)",,,,,,,,,
5223768383,5223768384,0,539908449,service,,The Courtyard,False,True,29.29256846712272,"LINESTRING (-2.6114792 51.4633892, -2.6118466 51.4632588)",,,,,,,,,
5223768384,5223768383,0,539908449,service,,The Courtyard,False,False,29.29256846712272,"LINESTRING (-2.6118466 51.4632588, -2.6114792 51.4633892)",,,,,,,,,
5227109823,5227109824,0,540270033,residential,20 mph,Meridian Vale,False,True,3.545318678984187,"LINESTRING (-2.6107892 51.4551489, -2.610741 51.4551382)",,,,,,permissive,,,
5227109824,5227109823,0,540270033,residential,20 mph,Meridian Vale,False,False,3.545318678984187,"LINESTRING (-2.610741 51.4551382, -2.6107892 51.4551489)",,,,,,permissive,,,
5227109824,830599319,0,4309546,residential,20 mph,Meridian Vale,False,False,32.03110256754389,"LINESTRING (-2.610741 51.4551382, -2.6107689 51.4550901, -2.6107806 51.4550545, -2.6107822 51.4550135, -2.6107392 51.4548562)",,,,,,permissive,,,
5227109824,26103633,0,4309546,residential,20 mph,Meridian Vale,False,True,55.79663496304331,"LINESTRING (-2.610741 51.4551382, -2.6105977 51.455385, -2.610435 51.4556018)",,,,,,permissive,,,
5243411124,5243411125,0,542333658,service,,,False,True,5.625754230649451,"LINESTRING (-2.6206339 51.4490356, -2.6205759 51.449071)",,,,,,,,,
5243411125,280005414,0,25683865,residential,20 mph,Oldfield Place,False,False,7.807636027956211,"LINESTRING (-2.6205759 51.449071, -2.6204905 51.4490252)",,,,,,,,,
5243411125,280005373,0,25683865,residential,20 mph,Oldfield Place,False,True,46.80414929738505,"LINESTRING (-2.6205759 51.449071, -2.6210716 51.4493569)",,,,,,,,,
5243411125,5243411124,0,542333658,service,,,False,False,5.625754230649451,"LINESTRING (-2.6205759 51.449071, -2.6206339 51.4490356)",,,,,,,,,
5274222100,822708030,0,4313845,residential,20 mph,All Saints Road,False,False,41.469611618495385,"LINESTRING (-2.6160111 51.4630626, -2.6155246 51.4632799)",,,,,,,,,
5274222100,5274222105,0,4313845,residential,20 mph,All Saints Road,False,True,15.652113096617487,"LINESTRING (-2.6160111 51.4630626, -2.616197 51.4629826)",,,,,,,,,
5274222100,5274222101,0,545732208,service,,,False,True,7.8015664665243,"LINESTRING (-2.6160111 51.4630626, -2.6160684 51.463123)",,,,,,,,,
5274222101,5274222100,0,545732208,service,,,False,False,7.8015664665243,"LINESTRING (-2.6160684 51.463123, -2.6160111 51.4630626)",,,,,,,,,
5274222104,5274222105,0,545732210,service,,,False,True,6.289806329211341,"LINESTRING (-2.6161482 51.4629349, -2.616197 51.4629826)",,,,,,,,,
5274222105,5274222100,0,4313845,residential,20 mph,All Saints Road,False,False,15.652113096617487,"LINESTRING (-2.616197 51.4629826, -2.6160111 51.4630626)",,,,,,,,,
5274222105,25991704,0,4313845,residential,20 mph,All Saints Road,False,True,50.527201295469794,"LINESTRING (-2.616197 51.4629826, -2.6167904 51.4627184)",,,,,,,,,
5274222105,5274222104,0,545732210,service,,,False,False,6.289806329211341,"LINESTRING (-2.616197 51.4629826, -2.6161482 51.4629349)",,,,,,,,,
5274224225,26149463,0,4313845,residential,20 mph,All Saints Road,False,False,50.390492904082095,"LINESTRING (-2.6148565 51.4635727, -2.6142676 51.4638387)",,,,,,,,,
5274224225,822708030,0,4313845,residential,20 mph,All Saints Road,False,True,56.58855610809639,"LINESTRING (-2.6148565 51.4635727, -2.6149634 51.4635271, -2.6155246 51.4632799)",,,,,,,,,
5274224225,5274224230,0,"[545732212, 545732213, 545732214]",service,,,False,True,31.184462295394827,"LINESTRING (-2.6148565 51.4635727, -2.6149164 51.4636114, -2.615021 51.4636432, -2.6150573 51.4636652, -2.615162 51.4637433, -2.6151835 51.4637593)",,,,,,,building_passage,,
5274224230,5274224225,0,"[545732212, 545732213, 545732214]",service,,,False,False,31.184462295394823,"LINESTRING (-2.6151835 51.4637593, -2.615162 51.4637433, -2.6150573 51.4636652, -2.615021 51.4636432, -2.6149164 51.4636114, -2.6148565 51.4635727)",,,,,,,building_passage,,
5292486008,5292486012,0,547766107,service,,,False,True,68.69471838082303,"LINESTRING (-2.6178105 51.4478282, -2.6181927 51.4478457, -2.6183778 51.4477939, -2.6185159 51.447788, -2.6186912 51.4477168, -2.6187393 51.4476972)",,,,,,destination,,driveway,
5292486012,21529854,0,"[73537811, 27429941, 83535895]",primary,20 mph,Merchants Road,False,False,33.95585407382789,"LINESTRING (-2.6187393 51.4476972, -2.6187537 51.4476539, -2.6188398 51.4474815, -2.6188542 51.4474528, -2.6188785 51.4474046)",2,A3029,,,yes,,,,
5292486012,21529852,0,"[1305591058, 27429948, 83535895]",primary,20 mph,Merchants Road,False,True,72.57798983630983,"LINESTRING (-2.6187393 51.4476972, -2.6187216 51.4477503, -2.6186843 51.4481692, -2.6186839 51.4481731, -2.6186644 51.4483477)",2,A3029,,,movable,,,,
5292486012,5292486008,0,547766107,service,,,False,False,68.69471838082303,"LINESTRING (-2.6187393 51.4476972, -2.6186912 51.4477168, -2.6185159 51.447788, -2.6183778 51.4477939, -2.6181927 51.4478457, -2.6178105 51.4478282)",,,,,,destination,,driveway,
5308359053,6068515574,0,444829057,residential,20 mph,Hopechapel Hill,True,False,28.547039275881847,"LINESTRING (-2.6218828 51.4510819, -2.6214895 51.4510055)",,,,,,,,,
5308359053,6068515570,0,645628617,service,,,False,True,32.637870656972915,"LINESTRING (-2.6218828 51.4510819, -2.6217252 51.4513585)",,,,,,,,,
